0.004469273743016797, 0.0813008130081343
0.03351955307262573, 0.1626016260162615
0.06592178770949725, 0.20325203252032864
0.09832402234636875, 0.2845528455284594
0.12960893854748606, 0.6097560975609788
0.16312849162011178, 1.0569105691056926
0.19441340782122912, 1.7073170731707314
0.2256983240223464, 2.398373983739841
0.25921787709497207, 3.292682926829272
0.2905027932960894, 4.065040650406505
0.32290502793296094, 4.837398373983742
0.35530726256983247, 5.447154471544721
0.38770949720670395, 5.813008130081304
0.4189944134078213, 6.1788617886178905
0.45139664804469276, 6.260162601626018
0.4837988826815643, 6.1788617886178905
0.5162011173184358, 6.016260162601629
0.5474860335195533, 5.731707317073173
0.5810055865921788, 5.36585365853659
0.6122905027932961, 5
0.6446927374301676, 4.59349593495935
0.6770949720670392, 4.227642276422767
0.7083798882681565, 3.7804878048780495
0.7418994413407822, 3.4146341463414664
0.7731843575418995, 3.0081300813008163
0.805586592178771, 2.6422764227642297
0.8379888268156426, 2.3170731707317103
0.8703910614525139, 1.91056910569106
0.9016759776536314, 1.585365853658537
0.9340782122905029, 1.2601626016260177
0.9664804469273744, 0.8536585365853675
0.9955307262569835, 0.5284552845528481
